time,voltage,current
0.0,-0.19246420176650056,-0.019246420176650056
0.005000500050005001,-0.3150946156099695,-0.03150946156099695
0.010001000100010001,-0.3585077683294395,-0.03585077683294395
0.015001500150015001,-0.010141538692170647,-0.0010141538692170647
0.020002000200020003,0.16060756640399615,0.016060756640399614
0.025002500250025005,-0.04557931180499279,-0.004557931180499279
0.030003000300030003,0.02899003566042417,0.002899003566042417
0.03500350035003501,0.0926800614631684,0.009268006146316841
0.040004000400040006,0.16375195445523366,0.016375195445523367
0.045004500450045004,-0.18986996898991224,-0.018986996898991224
0.05000500050005001,-0.05265304711127206,-0.005265304711127207
0.05500550055005501,0.09937765570012147,0.009937765570012148
0.060006000600060005,-0.1645568910094,-0.01645568910094
0.06500650065006501,0.08583331037616401,0.008583331037616401
0.07000700070007002,0.022202975528052865,0.0022202975528052868
0.075007500750075,-0.4217966639542866,-0.04217966639542867
0.08000800080008001,0.02566711807685386,0.002566711807685386
0.08500850085008502,0.02598404724342586,0.0025984047243425863
0.09000900090009001,0.2182449373246806,0.02182449373246806
0.09500950095009501,0.16194048328463523,0.016194048328463523
0.10001000100010002,0.10811480753136683,0.010811480753136683
0.10501050105010501,-0.057004493889804914,-0.005700449388980492
0.11001100110011001,0.2660374380297599,0.02660374380297599
0.11501150115011502,0.22784937619662232,0.022784937619662233
0.12001200120012001,-0.21711666939945967,-0.02171166693994597
0.12501250125012503,0.030803039800954002,0.0030803039800954
0.13001300130013002,0.10724646148156453,0.010724646148156453
0.135013501350135,0.2927751972007422,0.02927751972007422
0.14001400140014003,0.35360248296832586,0.03536024829683259
0.14501450145014502,-0.035759177723245245,-0.0035759177723245247
0.15001500150015,-0.056793517842437274,-0.005679351784243728
0.15501550155015503,0.17270607732962479,0.01727060773296248
0.16001600160016002,0.12141331056511451,0.012141331056511452
0.16501650165016502,-0.03979206446779063,-0.003979206446779063
0.17001700170017003,-0.07244103417510656,-0.007244103417510656
0.17501750175017503,0.2235689278109018,0.022356892781090182
0.18001800180018002,0.44885074326470265,0.044885074326470265
0.18501850185018504,0.12013450922596791,0.012013450922596793
0.19001900190019003,0.3653295765253849,0.03653295765253849
0.19501950195019502,-0.10750619189543523,-0.010750619189543523
0.20002000200020004,0.11714321297955921,0.011714321297955922
0.20502050205020503,0.13450660363766523,0.013450660363766524
0.21002100210021002,0.22660211264252067,0.022660211264252068
0.21502150215021504,0.09288329410297286,0.009288329410297285
0.22002200220022003,0.08055708277265877,0.008055708277265877
0.22502250225022502,0.30475543172842673,0.030475543172842675
0.23002300230023004,0.5587731601152137,0.05587731601152138
0.23502350235023503,0.20499951633582086,0.02049995163358209
0.24002400240024002,0.20290200685497686,0.020290200685497688
0.24502450245024504,0.1716820484369016,0.017168204843690162
0.25002500250025006,0.40198306673730344,0.040198306673730345
0.255025502550255,0.44844829920875195,0.0448448299208752
0.26002600260026004,0.522777503897254,0.0522777503897254
0.26502650265026506,0.268102566704999,0.0268102566704999
0.27002700270027,0.19764166329764543,0.019764166329764545
0.27502750275027504,0.28203137504656034,0.028203137504656035
0.28002800280028006,0.38174431442808504,0.03817443144280851
0.285028502850285,0.4281574891577222,0.04281574891577222
0.29002900290029004,0.7379291909980957,0.07379291909980958
0.29502950295029506,0.3330571169156063,0.03330571169156063
0.3000300030003,-0.21252215357809284,-0.021252215357809287
0.30503050305030505,0.5324127969382031,0.05324127969382031
0.31003100310031007,0.42893460985539655,0.04289346098553966
0.31503150315031503,0.47181043629100183,0.04718104362910019
0.32003200320032005,0.383379735770464,0.03833797357704641
0.32503250325032507,0.01058186136628897,0.001058186136628897
0.33003300330033003,0.31262848942909083,0.03126284894290909
0.33503350335033505,0.2559566804181398,0.02559566804181398
0.34003400340034007,0.1813778878092535,0.01813778878092535
0.34503450345034503,0.4424604051375595,0.044246040513755955
0.35003500350035005,0.11151554152146873,0.011151554152146873
0.35503550355035507,0.0317621635101763,0.0031762163510176303
0.36003600360036003,0.4406442993439567,0.044064429934395674
0.36503650365036505,0.4342205399703375,0.04342205399703375
0.37003700370037007,0.7137811227638252,0.07137811227638252
0.37503750375037503,0.39216244451482996,0.039216244451483
0.38003800380038005,0.3666533958053952,0.03666533958053952
0.38503850385038507,0.4504744947873421,0.04504744947873421
0.39003900390039004,0.04552442743032109,0.004552442743032109
0.39503950395039505,0.17723622914081946,0.017723622914081947
0.4000400040004001,0.5256876726905655,0.05256876726905655
0.40504050405040504,0.5579399866608024,0.05579399866608024
0.41004100410041006,0.26691727811735444,0.026691727811735445
0.4150415041504151,0.2320186883314195,0.023201868833141952
0.42004200420042004,0.25778027597607234,0.025778027597607236
0.42504250425042506,0.5800064946808119,0.05800064946808119
0.4300430043004301,0.790881979920841,0.07908819799208411
0.43504350435043504,0.46077080970601825,0.04607708097060183
0.44004400440044006,0.5163146998687776,0.051631469986877766
0.4450445044504451,0.4303466004579791,0.043034660045797916
0.45004500450045004,0.6517957962912434,0.06517957962912434
0.45504550455045506,0.1596168727813596,0.01596168727813596
0.4600460046004601,0.29274517529299965,0.029274517529299965
0.46504650465046504,0.48746659791305885,0.04874665979130589
0.47004700470047006,0.5671525825237583,0.05671525825237583
0.4750475047504751,0.3315424996442585,0.033154249964425855
0.48004800480048004,0.19935131944315004,0.019935131944315006
0.48504850485048506,0.5843557854589548,0.058435578545895484
0.4900490049004901,0.31423608942707415,0.03142360894270742
0.4950495049504951,0.35872536236553476,0.035872536236553475
0.5000500050005001,0.5694203761599627,0.05694203761599627
0.5050505050505051,0.4987127028955452,0.04987127028955452
0.51005100510051,0.3852622497108927,0.03852622497108927
0.5150515051505151,0.840495669424148,0.0840495669424148
0.5200520052005201,0.6550932703283219,0.06550932703283219
0.525052505250525,0.5505291467140006,0.055052914671400055
0.5300530053005301,0.18229266488870977,0.018229266488870976
0.5350535053505351,0.16367191421861693,0.016367191421861695
0.54005400540054,0.5774248906321318,0.05774248906321318
0.5450545054505451,0.4627852432607295,0.046278524326072955
0.5500550055005501,0.9146131568267157,0.09146131568267157
0.555055505550555,0.6817082148823161,0.06817082148823161
0.5600560056005601,0.42661371624979705,0.04266137162497971
0.5650565056505651,0.5142464843208416,0.051424648432084163
0.57005700570057,0.18257271340521003,0.018257271340521002
0.5750575057505751,0.8136990229614753,0.08136990229614754
0.5800580058005801,0.45431974246804263,0.045431974246804264
0.585058505850585,0.7262828926917321,0.07262828926917321
0.5900590059005901,0.6763705717441889,0.0676370571744189
0.5950595059505951,0.9086299446507871,0.09086299446507871
0.6000600060006,0.7715881821444383,0.07715881821444383
0.6050605060506051,0.6689641429569726,0.06689641429569726
0.6100610061006101,0.7871278481318338,0.07871278481318339
0.6150615061506151,0.765653533536111,0.0765653533536111
0.6200620062006201,0.5405340997089544,0.054053409970895444
0.6250625062506251,0.6371630065403308,0.06371630065403308
0.6300630063006301,0.5635575924419254,0.05635575924419254
0.6350635063506351,0.6974790805879654,0.06974790805879653
0.6400640064006401,0.9561191241557865,0.09561191241557865
0.6450645064506451,0.26593136434906,0.026593136434906003
0.6500650065006501,0.7146839077638805,0.07146839077638804
0.6550655065506551,0.7126994502351796,0.07126994502351795
0.6600660066006601,0.6313884617383042,0.06313884617383042
0.6650665066506651,0.6909981867992555,0.06909981867992555
0.6700670067006701,0.3473119014250481,0.03473119014250481
0.6750675067506751,0.648251398153939,0.0648251398153939
0.6800680068006801,0.7917422682247776,0.07917422682247777
0.6850685068506851,0.7710836197624455,0.07710836197624456
0.6900690069006901,0.8139263066827126,0.08139263066827127
0.6950695069506951,0.4964004486271957,0.04964004486271957
0.7000700070007001,1.1435780350301799,0.114357803503018
0.7050705070507051,0.8869341579728496,0.08869341579728496
0.7100710071007101,0.5929511117221302,0.059295111172213026
0.7150715071507151,0.5324916874034448,0.05324916874034448
0.7200720072007201,0.60870965263479,0.06087096526347901
0.7250725072507251,0.5030373675810094,0.05030373675810094
0.7300730073007301,0.786150590881977,0.07861505908819771
0.7350735073507351,0.6361663317943943,0.06361663317943943
0.7400740074007401,0.8173971881948948,0.08173971881948949
0.7450745074507451,0.8997067492787411,0.08997067492787411
0.7500750075007501,0.7850736162914321,0.07850736162914322
0.7550755075507551,0.5607876323528125,0.05607876323528125
