time,voltage,current
0.0,0.08789922492379486,0.008789922492379487
0.005000500050005001,-0.18493775885670946,-0.018493775885670947
0.010001000100010001,-0.3281421514443535,-0.03281421514443535
0.015001500150015001,0.369686431140659,0.036968643114065905
0.020002000200020003,-0.17842590107010053,-0.017842590107010056
0.025002500250025005,-0.07876820579627328,-0.007876820579627328
0.030003000300030003,-0.09502244713144734,-0.009502244713144734
0.03500350035003501,-0.25320899350374493,-0.025320899350374494
0.040004000400040006,0.1301376477542895,0.013013764775428949
0.045004500450045004,-0.23793625756236336,-0.023793625756236336
0.05000500050005001,0.13531394175414416,0.013531394175414416
0.05500550055005501,0.09284732450824948,0.009284732450824949
0.060006000600060005,-0.022729548670504335,-0.0022729548670504334
0.06500650065006501,-0.027875642918666718,-0.002787564291866672
0.07000700070007002,0.28329272566922076,0.028329272566922078
0.075007500750075,0.41399958980811397,0.0413999589808114
0.08000800080008001,0.30854670610353124,0.030854670610353126
0.08500850085008502,-0.05768838109233036,-0.005768838109233037
0.09000900090009001,0.17860178658561196,0.017860178658561196
0.09500950095009501,0.07285527900094754,0.007285527900094755
0.10001000100010002,0.32822506476790425,0.03282250647679043
0.10501050105010501,0.28497337052203037,0.028497337052203038
0.11001100110011001,-0.0005561203733412956,-5.5612037334129564e-05
0.11501150115011502,-0.02856086377851677,-0.0028560863778516773
0.12001200120012001,-0.0367146023733661,-0.00367146023733661
0.12501250125012503,0.4634742235965108,0.046347422359651086
0.13001300130013002,0.3865048915455685,0.03865048915455685
0.135013501350135,0.743131800886773,0.07431318008867731
0.14001400140014003,0.19516574655567323,0.019516574655567324
0.14501450145014502,0.18323323361896832,0.01832332336189683
0.15001500150015,-0.09968264978471142,-0.009968264978471142
0.15501550155015503,-0.12006992077688491,-0.012006992077688492
0.16001600160016002,-0.24437458982506274,-0.024437458982506276
0.16501650165016502,0.2651484462655376,0.02651484462655376
0.17001700170017003,0.01239906458179052,0.001239906458179052
