time,voltage,current
0.0,0.3177666263266961,0.031776662632669615
0.005000500050005001,0.30927860437412125,0.030927860437412125
0.010001000100010001,-0.0575202741150642,-0.00575202741150642
0.015001500150015001,-0.3007658164661626,-0.030076581646616266
0.020002000200020003,0.179023245354896,0.0179023245354896
0.025002500250025005,0.054712148206913475,0.005471214820691348
0.030003000300030003,0.11329747957119146,0.011329747957119147
0.03500350035003501,0.15550915314915656,0.015550915314915656
0.040004000400040006,-0.10654925575688345,-0.010654925575688347
0.045004500450045004,0.1001504332132814,0.01001504332132814
0.05000500050005001,-0.001565904967187788,-0.0001565904967187788
0.05500550055005501,0.18266921803472227,0.018266921803472228
0.060006000600060005,0.32454360123084125,0.03245436012308413
0.06500650065006501,-0.07108599175470019,-0.00710859917547002
0.07000700070007002,0.2776021367823569,0.027760213678235692
0.075007500750075,0.028928415886196726,0.0028928415886196727
0.08000800080008001,0.08297298696821089,0.008297298696821089
0.08500850085008502,-0.1319390716279344,-0.01319390716279344
0.09000900090009001,-0.07910170428999325,-0.007910170428999325
0.09500950095009501,0.15755981602010616,0.015755981602010617
0.10001000100010002,0.19894860968719025,0.019894860968719025
0.10501050105010501,-0.04738178634368517,-0.004738178634368518
0.11001100110011001,-0.07622447013482625,-0.007622447013482626
0.11501150115011502,0.16495189339488522,0.016495189339488524
0.12001200120012001,0.24773279088762887,0.024773279088762888
0.12501250125012503,-0.2756449097102726,-0.027564490971027263
0.13001300130013002,0.5291699363159812,0.052916993631598123
0.135013501350135,0.08096077415747191,0.008096077415747192
0.14001400140014003,0.04756568946864019,0.0047565689468640196
0.14501450145014502,0.11671896355324074,0.011671896355324075
0.15001500150015,0.46331862764440723,0.04633186276444073
0.15501550155015503,0.5109171127393606,0.05109171127393606
0.16001600160016002,0.17917875904864372,0.017917875904864374
0.16501650165016502,0.4118773763996415,0.04118773763996415
0.17001700170017003,-0.0095393853411459,-0.0009539385341145901
0.17501750175017503,0.4429673310704245,0.044296733107042456
0.18001800180018002,-0.11185331809837165,-0.011185331809837166
0.18501850185018504,0.6559087940823403,0.06559087940823403
0.19001900190019003,0.06255577300350379,0.006255577300350379
0.19501950195019502,-0.05256145751456623,-0.005256145751456623
0.20002000200020004,0.186415512954566,0.0186415512954566
0.20502050205020503,0.48090896458734567,0.04809089645873457
0.21002100210021002,0.41378501590606187,0.04137850159060619
0.21502150215021504,0.6255626793629837,0.06255626793629837
0.22002200220022003,0.3408832145034616,0.03408832145034616
0.22502250225022502,0.3028031872317398,0.030280318723173983
0.23002300230023004,0.4999336294685994,0.049993362946859944
0.23502350235023503,0.47343694950201554,0.047343694950201555
0.24002400240024002,0.17581381248663208,0.017581381248663208
0.24502450245024504,0.5001570610024804,0.05001570610024804
0.25002500250025006,0.1777100947094971,0.01777100947094971
0.255025502550255,-0.36161776777387467,-0.03616177677738747
0.26002600260026004,0.5678849741886598,0.056788497418865984
0.26502650265026506,0.6064332687108358,0.060643326871083585
0.27002700270027,0.739666291375189,0.0739666291375189
0.27502750275027504,0.6722067899748998,0.06722067899748999
0.28002800280028006,0.2879887847412214,0.028798878474122144
0.285028502850285,0.3543564255421068,0.03543564255421068
0.29002900290029004,0.5545682473247306,0.05545682473247307
0.29502950295029506,0.2892836194635738,0.02892836194635738
0.3000300030003,0.20969904885832635,0.020969904885832637
0.30503050305030505,0.2284692702309852,0.022846927023098523
0.31003100310031007,-0.021086996950951786,-0.002108699695095179
0.31503150315031503,0.7822412359707321,0.07822412359707322
0.32003200320032005,0.248200435484975,0.0248200435484975
0.32503250325032507,0.02533035738292344,0.0025330357382923442
0.33003300330033003,0.3762712932589707,0.03762712932589707
0.33503350335033505,0.3163521408769142,0.031635214087691425
0.34003400340034007,0.5337440055105088,0.05337440055105089
0.34503450345034503,0.6753995517855526,0.06753995517855525
0.35003500350035005,0.1499669228364039,0.01499669228364039
0.35503550355035507,0.2306575503027269,0.02306575503027269
0.36003600360036003,0.13480760070254016,0.013480760070254017
0.36503650365036505,0.3565510436630593,0.03565510436630593
0.37003700370037007,0.401027514885421,0.0401027514885421
0.37503750375037503,0.04931974513687354,0.004931974513687354
0.38003800380038005,0.6219602850729158,0.062196028507291584
0.38503850385038507,0.23809494968846232,0.023809494968846233
0.39003900390039004,0.5440879833987213,0.05440879833987214
0.39503950395039505,0.4306783375375384,0.043067833753753844
0.4000400040004001,0.3106947444684281,0.031069474446842812
0.40504050405040504,0.36649191640184453,0.03664919164018445
0.41004100410041006,0.32493288112693447,0.03249328811269345
0.4150415041504151,0.2768247171078082,0.027682471710780823
0.42004200420042004,0.5153125434465883,0.05153125434465883
0.42504250425042506,0.6000917015791748,0.060009170157917485
0.4300430043004301,0.14181572349741417,0.014181572349741418
